Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-05T10:53:57.148195,500,0,38,35,0,40098,20539,15836,1.9523,0.2612,21466.31,18998.8,7666.49,1.1299,0.1895,
2026-05-05T10:53:58.151126,526,0,48,30,0,34784,12501,10285,2.7825,0.2175,3787.03,6713.23,9133.65,0.5641,0.8699,
2026-05-05T10:53:59.152887,513,0,61,34,0,298728,70675,16102,4.2268,0.0436,927642.18,35105.68,21208.05,26.4243,0.022,
2026-05-05T10:54:00.154622,513,0,61,27,0,216865,23501,18217,9.2279,0.0758,110819.24,36173.75,32075.02,3.0635,0.2182,
2026-05-05T10:54:01.156199,489,0,48,30,0,14661,5096,6952,2.877,0.3519,2577600.14,263503.31,82085.81,9.782,0.0289,
2026-05-05T10:54:02.157960,537,0,47,26,0,540672,148905,46854,3.631,0.0679,731254.89,38840.03,14104.23,18.8274,0.0183,
2026-05-05T10:54:03.160363,512,0,34,26,0,18360,8825,2920,2.0805,0.1074,111721.0,27367.92,16406.7,4.0822,0.118,
2026-05-05T10:54:04.162122,514,0,44,29,0,16953,8018,4382,2.1144,0.1755,10860.54,16940.43,10255.53,0.6411,0.3689,
2026-05-05T10:54:05.164275,505,0,60,41,0,14216,25309,7581,0.5617,0.1918,32821.76,10889.67,29728.11,3.014,0.6801,
2026-05-05T10:54:06.166162,520,0,60,54,0,22472,18804,16960,1.1951,0.4109,25047.25,15988.38,10177.99,1.5666,0.248,
2026-05-05T10:54:07.167731,514,0,80,60,0,29640,26995,7553,1.098,0.1334,1123410.22,109663.9,18679.65,10.2441,0.0151,
2026-05-05T10:54:08.169709,511,0,78,64,0,59409,19886,17818,2.9875,0.2247,21405.54,4026.41,5715.21,5.3163,0.2247,
2026-05-05T10:54:09.172072,505,0,75,61,0,13657,10687,9016,1.2779,0.3704,247450.96,20096.24,125815.09,12.3133,0.4703,
2026-05-05T10:54:10.173529,523,0,80,53,0,38249,10552,3234,3.6248,0.0663,243482.3,48614.76,16313.59,5.0084,0.0558,
2026-05-05T10:54:11.175971,514,0,60,48,0,59163,57936,17866,1.0212,0.1526,108553.75,56626.31,24478.53,1.917,0.1482,
2026-05-05T10:54:12.178185,491,0,67,48,0,54093,35902,25960,1.5067,0.2885,28822.2,26092.78,16446.29,1.1046,0.2995,
2026-05-05T10:54:13.179784,534,0,67,53,0,127362,52372,17556,2.4319,0.0977,222264.26,59145.25,44804.53,3.7579,0.1592,
2026-05-05T10:54:14.181338,502,0,54,51,0,147390,84766,13500,1.7388,0.0582,238259.97,69944.27,47490.11,3.4064,0.1541,E1
2026-05-05T10:54:15.182945,524,0,50,57,0,74164,26128,41289,2.8385,0.4117,204991.77,109980.3,46984.35,1.8639,0.1492,
2026-05-05T10:54:16.185097,507,0,51,47,0,13552,14430,6846,0.9392,0.2447,14518.18,15845.91,17761.07,0.9162,0.5849,
2026-05-05T10:54:17.187241,508,0,51,51,0,24191,24871,21702,0.9727,0.4423,23514.21,11704.01,5270.39,2.0091,0.1496,
2026-05-05T10:54:18.189418,523,0,63,54,0,30183,19817,4618,1.5231,0.0924,32340.14,6885.71,23580.0,4.6967,0.6011,
2026-05-05T10:54:19.191151,514,0,70,54,0,71297,39250,27339,1.8165,0.2473,5564.59,15123.44,8682.87,0.3679,0.4197,
2026-05-05T10:54:20.193390,512,0,67,60,0,3444,25607,8845,0.1345,0.3045,10523.67,10854.56,9098.32,0.9695,0.4256,
2026-05-05T10:54:21.195719,515,0,77,66,0,46881,17524,8822,2.6752,0.137,6909.41,2273.54,7257.34,3.0391,0.7903,
2026-05-05T10:54:22.197418,515,0,67,63,0,3922,7661,7249,0.5119,0.6258,19452.69,1074.21,4891.8,18.1088,0.2383,
2026-05-05T10:54:23.208968,488,0,83,66,0,14447,10763,7306,1.3423,0.2898,14951.41,13061.0,17169.5,1.1447,0.6129,
2026-05-05T10:54:24.210448,537,0,87,67,0,43971,61906,23942,0.7103,0.2261,26296.68,13635.81,20616.37,1.9285,0.5163,
2026-05-05T10:54:25.211885,516,0,83,61,0,23303,21954,12758,1.0614,0.2819,9562.97,8794.54,9898.95,1.0874,0.5392,
2026-05-05T10:54:26.217853,482,0,91,66,0,8808,16881,11977,0.5218,0.4662,42661.9,24979.75,46194.03,1.7079,0.6829,
2026-05-05T10:54:27.220405,535,0,90,67,0,83408,26285,37092,3.1732,0.3381,9133.27,7305.76,12868.73,1.2501,0.7828,
2026-05-05T10:54:28.222206,524,0,94,60,0,15679,22900,13938,0.6847,0.3613,16339.63,10285.75,16285.71,1.5886,0.6117,
2026-05-05T10:54:29.235037,519,0,97,60,0,8843,24261,9881,0.3645,0.2985,31635.03,3184.25,8572.3,9.9348,0.2462,
2026-05-05T10:54:30.236719,512,0,96,64,0,59395,17713,13974,3.3532,0.1812,21150.12,6257.03,6908.94,3.3802,0.2521,
2026-05-05T10:54:31.238455,514,0,81,54,0,37826,30259,8429,1.2501,0.1238,22149.46,23001.32,13839.54,0.963,0.3065,
2026-05-05T10:54:32.240853,512,0,70,63,0,65634,28025,13066,2.342,0.1395,119650.09,18114.25,141034.1,6.6053,1.0237,
2026-05-05T10:54:33.243938,515,0,56,57,0,16417,43373,21160,0.3785,0.3539,28600.02,17944.29,18336.41,1.5938,0.394,
2026-05-05T10:54:34.245693,482,0,63,56,0,14729,47599,8520,0.3094,0.1367,298600.6,96920.21,35077.31,3.0809,0.0887,
2026-05-05T10:54:35.248103,544,0,69,74,0,12470,33852,20882,0.3684,0.4508,25940.44,22762.17,10752.41,1.1396,0.2208,
2026-05-05T10:54:36.249505,512,0,81,77,0,33561,34670,19787,0.968,0.29,96829.53,29976.6,17519.82,3.2302,0.1382,
