Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-21T12:10:58.964114,513,0,16,41,0,43783,36582,10215,1.1968,0.1271,25570.5,29732.02,12428.02,0.86,0.2247,
2026-05-21T12:10:59.964988,513,0,16,48,0,92290,52802,61977,1.7479,0.4272,684188.37,102723.98,30325.48,6.6605,0.0385,
2026-05-21T12:11:00.965901,511,0,51,54,0,29346,3096,4961,9.4787,0.1529,235503.0,25519.0,14779.86,9.2285,0.0566,
2026-05-21T12:11:01.973196,504,0,35,38,0,54369,19782,13611,2.7484,0.1836,28677.0,7126.39,15218.28,4.0241,0.4251,
2026-05-21T12:11:02.974429,524,0,51,48,0,42704,16147,16057,2.6447,0.2728,31765.42,4833.43,26601.95,6.572,0.7269,
2026-05-21T12:11:03.975207,487,0,56,40,0,54093,14938,7160,3.6212,0.1037,538150.59,16408.07,10207.28,32.7979,0.0184,
2026-05-21T12:11:04.976543,526,0,29,37,0,34189,40861,11441,0.8367,0.1524,11985.19,8722.65,7640.97,1.374,0.369,
2026-05-21T12:11:05.977953,527,0,38,57,0,14147,11056,23921,1.2796,0.9491,6255.91,4987.28,41325.26,1.2544,3.6756,
2026-05-21T12:11:06.979347,499,0,60,57,0,118980,58640,27138,2.029,0.1528,25927.64,19745.22,13174.37,1.3131,0.2885,
2026-05-21T12:11:07.980469,526,0,60,61,0,42791,7634,7534,5.6053,0.1494,8514.49,4959.18,8758.22,1.7169,0.65,
2026-05-21T12:11:08.981649,502,0,74,57,0,13521,36882,7310,0.3666,0.145,13781.0,4958.77,14994.1,2.7791,0.8001,
2026-05-21T12:11:09.983230,523,0,78,64,0,9277,14165,8001,0.6549,0.3413,4787.18,8941.07,8691.48,0.5354,0.6331,
2026-05-21T12:11:10.984497,504,0,61,75,0,7553,16018,11896,0.4715,0.5047,5043.64,8481.03,11626.06,0.5947,0.8596,
2026-05-21T12:11:12.005971,530,0,69,81,0,24867,24970,11931,0.9959,0.2394,16469.28,10444.64,20575.44,1.5768,0.7645,
2026-05-21T12:11:13.007073,515,0,75,94,0,17586,1529,6412,11.5016,0.3354,9219.36,1117.59,6905.11,8.2494,0.668,
2026-05-21T12:11:14.008057,497,0,75,63,0,9842,18103,13102,0.5437,0.4688,4595.59,4911.99,10265.19,0.9356,1.0797,
2026-05-21T12:11:15.009245,527,0,88,63,0,14557,29149,11083,0.4994,0.2536,10523.28,17368.72,10398.34,0.6059,0.3728,
2026-05-21T12:11:16.016073,515,0,80,66,0,15123,20417,7349,0.7407,0.2068,20620.38,8595.07,10378.78,2.3991,0.3552,
2026-05-21T12:11:17.017510,514,0,75,69,0,14177,24001,7634,0.5907,0.2,20923.85,11055.76,7597.29,1.8926,0.2376,
2026-05-21T12:11:18.018853,491,0,77,94,0,3669,30868,6590,0.1189,0.1908,2902.36,9075.1,7312.96,0.3198,0.6106,
2026-05-21T12:11:19.021337,533,0,64,100,0,15211,7104,5628,2.1412,0.2522,3329.12,5024.1,11128.19,0.6626,1.3322,
2026-05-21T12:11:20.023037,503,0,69,93,0,212165,75094,21204,2.8253,0.0738,704286.43,210206.33,32610.24,3.3505,0.0357,
2026-05-21T12:11:21.024386,525,0,51,83,0,44191,20304,9478,2.1765,0.147,18683.71,3101.77,6456.75,6.0236,0.2964,
2026-05-21T12:11:22.025842,503,0,50,70,0,10444,20880,8751,0.5002,0.2794,9170.39,20363.18,11571.37,0.4503,0.3918,
2026-05-21T12:11:23.026911,522,0,47,63,0,25749,13058,12490,1.9719,0.3218,10369.72,6952.95,9132.82,1.4914,0.5272,
2026-05-21T12:11:24.027887,497,0,53,63,0,17234,11503,8230,1.4982,0.2864,8962.38,10389.6,7857.5,0.8626,0.406,
2026-05-21T12:11:25.029088,525,0,78,66,0,23265,25381,32338,0.9166,0.6648,565559.4,292945.21,71145.45,1.9306,0.0829,
2026-05-21T12:11:26.034799,503,0,88,67,0,11317,5283,11641,2.1422,0.7013,18010.12,1698.43,10988.96,10.604,0.5576,
2026-05-21T12:11:27.036030,527,0,100,54,0,7113,40638,11886,0.175,0.2489,8905.98,14143.85,11355.85,0.6297,0.4927,
2026-05-21T12:11:28.037121,502,0,96,70,0,131804,95176,12511,1.3848,0.0551,382274.1,77386.34,17357.86,4.9398,0.0378,
2026-05-21T12:11:29.038465,524,0,74,74,0,16139,4208,15563,3.8353,0.7649,4778.52,4033.98,8124.83,1.1846,0.922,
2026-05-21T12:11:30.047153,503,0,70,63,0,9248,18213,9944,0.5078,0.3621,7219.39,18248.47,7814.44,0.3956,0.3068,
2026-05-21T12:11:31.048023,526,0,61,75,0,21361,12290,6474,1.7381,0.1924,19584.42,3344.34,9544.66,5.856,0.4163,
2026-05-21T12:11:32.049427,502,0,50,63,0,26549,12943,5126,2.0512,0.1298,31684.0,4756.53,5370.69,6.6612,0.1474,
2026-05-21T12:11:33.051085,523,0,60,57,0,11803,25194,11289,0.4685,0.3051,22159.03,11229.57,17795.79,1.9733,0.533,
2026-05-21T12:11:34.052361,511,0,44,77,0,7643,12967,4665,0.5894,0.2263,8724.47,14302.37,5979.03,0.61,0.2597,
2026-05-21T12:11:35.053692,513,0,48,77,0,5164,20078,6056,0.2572,0.2399,11796.41,2103.74,8470.89,5.6073,0.6094,
2026-05-21T12:11:36.055034,514,0,60,88,0,17088,18358,14876,0.9308,0.4197,12504.04,7977.74,19373.87,1.5674,0.9459,
2026-05-21T12:11:37.058314,495,0,70,91,0,10264,5888,7517,1.7432,0.4654,12327.9,4637.32,9826.2,2.6584,0.5792,
2026-05-21T12:11:38.060076,532,0,90,81,0,4116,19259,6414,0.2137,0.2744,3768.2,6777.03,8512.01,0.556,0.8072,
2026-05-21T12:11:39.061833,510,0,87,87,0,25669,8254,10024,3.1099,0.2955,562668.84,94832.63,16847.0,5.9333,0.0256,
2026-05-21T12:11:40.062748,515,0,81,67,0,30087,22231,16648,1.3534,0.3182,41245.13,8692.12,10447.02,4.7451,0.2092,
2026-05-21T12:11:41.064127,493,0,75,67,0,51806,6239,7898,8.3036,0.1361,345377.86,18294.6,10732.14,18.8787,0.0295,
2026-05-21T12:11:42.065796,531,0,54,57,0,91657,5420,4060,16.9109,0.0418,146086.58,12308.5,22103.52,11.8688,0.1395,
2026-05-21T12:11:43.066979,501,0,30,26,0,108449,74598,31344,1.4538,0.1712,605593.29,171903.07,35226.54,3.5229,0.0453,
2026-05-21T12:11:44.068413,520,0,24,34,0,76668,12943,21637,5.9235,0.2415,611677.77,83173.66,35476.0,7.3542,0.0511,
2026-05-21T12:11:45.070242,509,0,23,21,0,40829,7038,6297,5.8012,0.1316,258592.55,270974.4,113004.41,0.9543,0.2134,
2026-05-21T12:11:46.075975,513,0,23,24,0,118060,23418,22640,5.0414,0.16,432932.97,26408.58,10992.89,16.3936,0.0239,
2026-05-21T12:11:47.077322,525,0,40,35,0,94159,30464,3285,3.0908,0.0264,119471.2,37126.6,71816.65,3.2179,0.4586,
2026-05-21T12:11:48.078634,491,0,27,29,0,271857,64848,44659,4.1922,0.1326,217660.77,50782.71,41392.07,4.2861,0.1542,
2026-05-21T12:11:49.080463,534,0,26,35,0,283318,103613,26076,2.7344,0.0674,12122.11,22297.99,21946.84,0.5436,0.6376,
2026-05-21T12:11:50.081818,510,0,13,41,0,26552,31354,22449,0.8468,0.3877,44337.77,23024.72,28135.56,1.9257,0.4177,
2026-05-21T12:11:51.083153,516,0,26,53,0,196031,12500,4872,15.6825,0.0234,68562.44,28768.93,30782.26,2.3832,0.3163,
2026-05-21T12:11:52.084556,513,0,20,38,0,228557,63409,46832,3.6045,0.1604,359167.65,62063.81,26427.57,5.7871,0.0627,
2026-05-21T12:11:53.085580,511,0,20,40,0,48500,23179,8274,2.0924,0.1154,425524.42,11604.18,22209.57,36.6699,0.0508,
2026-05-21T12:11:54.086643,514,0,35,41,0,325342,40669,27454,7.9998,0.075,127797.19,1440.84,19341.55,88.6963,0.1497,
2026-05-21T12:11:55.087955,503,0,16,26,0,245222,108079,33660,2.2689,0.0953,770079.72,117598.21,14244.52,6.5484,0.016,
2026-05-21T12:11:56.089353,520,0,35,43,0,44794,14944,6155,2.9975,0.103,573300.79,14321.37,39789.34,40.0311,0.0677,
